Id,count,people_v
1,17,30
52,27,39
50,19,49
51,23,56
2,18,49
56,14,31
3,33,39
5,32,51
8,35,40
4,23,56
41,22,59
53,29,51
6,15,31
49,16,31
7,29,46
57,29,46
42,25,27
40,43,31
45,19,30
9,46,66
10,24,38
11,24,31
38,24,28
54,18,38
46,35,39
55,23,48
12,20,48
13,16,25
47,20,16
48,20,25
14,21,30
22,30,31
44,17,26
15,16,26
19,18,39
43,26,40
16,37,39
18,18,18
21,21,30
27,28,19
17,29,45
33,24,24
39,19,63
20,18,16
36,17,29
37,17,32
30,25,10
23,31,40
24,20,15
31,24,12
32,23,28
25,20,29
26,25,30
34,26,12
35,16,14
28,19,19
29,17,9
