Id,count,people_v
1,24,30
52,31,39
50,23,49
51,25,56
2,14,49
56,16,31
3,31,39
5,25,51
8,22,40
4,31,56
41,30,59
53,24,51
6,16,31
49,19,31
7,37,46
57,32,46
42,37,27
40,26,31
45,14,30
9,24,66
10,26,38
11,22,31
38,16,28
54,22,38
46,25,39
55,22,48
12,25,48
13,35,25
47,19,16
48,37,25
14,18,30
22,28,31
44,23,26
15,24,26
19,20,39
43,35,40
16,23,39
18,21,18
21,18,30
27,17,19
17,21,45
33,19,24
39,17,63
20,21,16
36,22,29
37,21,32
30,21,10
23,33,40
24,17,15
31,24,12
32,16,28
25,23,29
26,16,30
34,22,12
35,22,14
28,21,19
29,21,9
