Id,count,people_v
1,12,30
52,26,39
50,28,49
51,23,56
2,30,49
56,25,31
3,30,39
5,27,51
8,25,40
4,20,56
41,15,59
53,25,51
6,20,31
49,16,31
7,27,46
57,26,46
42,23,27
40,25,31
45,16,30
9,33,66
10,24,38
11,24,31
38,32,28
54,25,38
46,31,39
55,25,48
12,26,48
13,19,25
47,24,16
48,16,25
14,15,30
22,27,31
44,10,26
15,13,26
19,25,39
43,29,40
16,30,39
18,27,18
21,19,30
27,22,19
17,31,45
33,20,24
39,24,63
20,27,16
36,24,29
37,21,32
30,18,10
23,31,40
24,16,15
31,16,12
32,12,28
25,23,29
26,22,30
34,19,12
35,20,14
28,20,19
29,24,9
