Id,count,people_v
1,24,30
52,28,39
50,29,49
51,26,56
2,29,49
56,17,31
3,26,39
5,31,51
8,26,40
4,21,56
41,17,59
53,32,51
6,22,31
49,23,31
7,32,46
57,31,46
42,27,27
40,33,31
45,22,30
9,35,66
10,17,38
11,25,31
38,19,28
54,15,38
46,27,39
55,34,48
12,26,48
13,16,25
47,20,16
48,17,25
14,21,30
22,25,31
44,11,26
15,12,26
19,21,39
43,26,40
16,27,39
18,14,18
21,25,30
27,19,19
17,18,45
33,23,24
39,22,63
20,22,16
36,23,29
37,21,32
30,19,10
23,26,40
24,15,15
31,19,12
32,13,28
25,22,29
26,21,30
34,22,12
35,30,14
28,26,19
29,25,9
