Id,count,people_v
1,12,30
52,19,39
50,22,49
51,22,56
2,24,49
56,16,31
3,25,39
5,24,51
8,27,40
4,19,56
41,13,59
53,30,51
6,17,31
49,19,31
7,26,46
57,28,46
42,29,27
40,25,31
45,18,30
9,30,66
10,28,38
11,17,31
38,23,28
54,32,38
46,31,39
55,30,48
12,28,48
13,22,25
47,23,16
48,25,25
14,16,30
22,27,31
44,11,26
15,7,26
19,17,39
43,25,40
16,35,39
18,19,18
21,19,30
27,33,19
17,31,45
33,33,24
39,18,63
20,24,16
36,26,29
37,16,32
30,22,10
23,28,40
24,19,15
31,23,12
32,15,28
25,32,29
26,33,30
34,28,12
35,24,14
28,25,19
29,27,9
