Id,count,people_v
1,18,30
52,27,39
50,24,49
51,27,56
2,26,49
56,15,31
3,27,39
5,25,51
8,31,40
4,17,56
41,13,59
53,23,51
6,19,31
49,20,31
7,25,46
57,20,46
42,30,27
40,38,31
45,18,30
9,40,66
10,23,38
11,25,31
38,32,28
54,23,38
46,21,39
55,31,48
12,28,48
13,21,25
47,16,16
48,25,25
14,16,30
22,20,31
44,12,26
15,12,26
19,24,39
43,32,40
16,23,39
18,21,18
21,18,30
27,25,19
17,37,45
33,36,24
39,21,63
20,20,16
36,20,29
37,20,32
30,17,10
23,34,40
24,27,15
31,20,12
32,28,28
25,36,29
26,27,30
34,27,12
35,22,14
28,22,19
29,22,9
