Id,count,people_v
1,11,30
52,17,39
50,21,49
51,25,56
2,21,49
56,15,31
3,27,39
5,28,51
8,29,40
4,23,56
41,22,59
53,30,51
6,17,31
49,22,31
7,28,46
57,29,46
42,23,27
40,37,31
45,12,30
9,42,66
10,39,38
11,32,31
38,25,28
54,38,38
46,38,39
55,28,48
12,34,48
13,25,25
47,20,16
48,23,25
14,13,30
22,21,31
44,11,26
15,11,26
19,23,39
43,28,40
16,34,39
18,22,18
21,26,30
27,19,19
17,26,45
33,25,24
39,21,63
20,21,16
36,19,29
37,25,32
30,18,10
23,29,40
24,11,15
31,19,12
32,9,28
25,24,29
26,16,30
34,14,12
35,18,14
28,17,19
29,18,9
