Id,count,people_v
1,31,30
52,38,39
50,33,49
51,41,56
2,25,49
56,15,31
3,34,39
5,35,51
8,32,40
4,33,56
41,29,59
53,33,51
6,19,31
49,20,31
7,32,46
57,30,46
42,26,27
40,26,31
45,14,30
9,27,66
10,24,38
11,23,31
38,13,28
54,26,38
46,22,39
55,15,48
12,22,48
13,17,25
47,15,16
48,18,25
14,13,30
22,24,31
44,15,26
15,16,26
19,22,39
43,37,40
16,22,39
18,7,18
21,21,30
27,17,19
17,18,45
33,20,24
39,18,63
20,14,16
36,16,29
37,20,32
30,21,10
23,37,40
24,19,15
31,23,12
32,17,28
25,22,29
26,18,30
34,13,12
35,14,14
28,15,19
29,18,9
