Id,count,people_v
1,25,30
52,31,39
50,24,49
51,30,56
2,20,49
56,16,31
3,36,39
5,30,51
8,24,40
4,30,56
41,21,59
53,30,51
6,20,31
49,26,31
7,35,46
57,35,46
42,31,27
40,22,31
45,15,30
9,26,66
10,23,38
11,24,31
38,13,28
54,23,38
46,32,39
55,28,48
12,24,48
13,20,25
47,17,16
48,18,25
14,15,30
22,22,31
44,15,26
15,17,26
19,12,39
43,29,40
16,35,39
18,17,18
21,22,30
27,21,19
17,20,45
33,23,24
39,17,63
20,18,16
36,17,29
37,24,32
30,16,10
23,30,40
24,23,15
31,16,12
32,21,28
25,26,29
26,18,30
34,19,12
35,22,14
28,18,19
29,19,9
