Id,count,people_v
1,23,30
52,28,39
50,18,49
51,28,56
2,12,49
56,10,31
3,29,39
5,32,51
8,29,40
4,19,56
41,18,59
53,22,51
6,10,31
49,16,31
7,27,46
57,28,46
42,22,27
40,32,31
45,24,30
9,38,66
10,30,38
11,27,31
38,29,28
54,27,38
46,34,39
55,36,48
12,34,48
13,25,25
47,15,16
48,24,25
14,19,30
22,23,31
44,10,26
15,11,26
19,20,39
43,28,40
16,40,39
18,28,18
21,18,30
27,20,19
17,33,45
33,24,24
39,22,63
20,17,16
36,20,29
37,17,32
30,18,10
23,33,40
24,16,15
31,21,12
32,15,28
25,20,29
26,17,30
34,23,12
35,25,14
28,26,19
29,28,9
