Id,count,people_v
1,20,30
52,27,39
50,15,49
51,28,56
2,17,49
56,16,31
3,30,39
5,30,51
8,36,40
4,25,56
41,20,59
53,31,51
6,23,31
49,22,31
7,28,46
57,30,46
42,27,27
40,26,31
45,31,30
9,28,66
10,19,38
11,13,31
38,32,28
54,20,38
46,25,39
55,19,48
12,26,48
13,22,25
47,20,16
48,19,25
14,32,30
22,30,31
44,22,26
15,23,26
19,23,39
43,27,40
16,19,39
18,21,18
21,21,30
27,13,19
17,30,45
33,22,24
39,24,63
20,19,16
36,26,29
37,21,32
30,26,10
23,26,40
24,33,15
31,28,12
32,32,28
25,31,29
26,4,30
34,13,12
35,16,14
28,17,19
29,21,9
