Id,count,people_v
1,13,30
52,21,39
50,28,49
51,30,56
2,27,49
56,19,31
3,26,39
5,31,51
8,31,40
4,28,56
41,25,59
53,31,51
6,17,31
49,18,31
7,31,46
57,30,46
42,27,27
40,37,31
45,21,30
9,40,66
10,27,38
11,20,31
38,24,28
54,27,38
46,34,39
55,23,48
12,24,48
13,22,25
47,11,16
48,23,25
14,17,30
22,24,31
44,15,26
15,17,26
19,26,39
43,32,40
16,37,39
18,20,18
21,11,30
27,25,19
17,29,45
33,25,24
39,24,63
20,15,16
36,13,29
37,12,32
30,19,10
23,32,40
24,12,15
31,19,12
32,10,28
25,19,29
26,17,30
34,24,12
35,14,14
28,14,19
29,14,9
