Id,count,people_v
1,28,30
52,30,39
50,24,49
51,23,56
2,19,49
56,15,31
3,34,39
5,35,51
8,38,40
4,22,56
41,19,59
53,33,51
6,20,31
49,22,31
7,25,46
57,24,46
42,26,27
40,35,31
45,20,30
9,39,66
10,33,38
11,25,31
38,31,28
54,29,38
46,24,39
55,20,48
12,20,48
13,16,25
47,11,16
48,15,25
14,23,30
22,22,31
44,16,26
15,17,26
19,26,39
43,30,40
16,26,39
18,19,18
21,22,30
27,13,19
17,34,45
33,21,24
39,22,63
20,12,16
36,22,29
37,19,32
30,19,10
23,33,40
24,16,15
31,18,12
32,15,28
25,22,29
26,18,30
34,14,12
35,25,14
28,26,19
29,25,9
