Id,count,people_v
1,19,30
52,24,39
50,16,49
51,23,56
2,16,49
56,13,31
3,32,39
5,36,51
8,32,40
4,26,56
41,24,59
53,33,51
6,21,31
49,24,31
7,25,46
57,24,46
42,22,27
40,40,31
45,33,30
9,37,66
10,34,38
11,24,31
38,46,28
54,30,38
46,36,39
55,30,48
12,31,48
13,24,25
47,14,16
48,24,25
14,28,30
22,20,31
44,19,26
15,18,26
19,21,39
43,18,40
16,32,39
18,26,18
21,18,30
27,8,19
17,42,45
33,22,24
39,23,63
20,17,16
36,14,29
37,19,32
30,15,10
23,15,40
24,17,15
31,18,12
32,19,28
25,25,29
26,14,30
34,9,12
35,18,14
28,13,19
29,13,9
