Id,count,people_v
1,20,30
52,28,39
50,21,49
51,21,56
2,23,49
56,21,31
3,34,39
5,37,51
8,33,40
4,18,56
41,16,59
53,33,51
6,14,31
49,15,31
7,22,46
57,24,46
42,23,27
40,37,31
45,21,30
9,38,66
10,24,38
11,28,31
38,32,28
54,22,38
46,24,39
55,22,48
12,23,48
13,20,25
47,20,16
48,17,25
14,21,30
22,24,31
44,20,26
15,19,26
19,21,39
43,37,40
16,21,39
18,19,18
21,18,30
27,14,19
17,31,45
33,30,24
39,21,63
20,20,16
36,16,29
37,18,32
30,21,10
23,32,40
24,23,15
31,24,12
32,24,28
25,32,29
26,24,30
34,15,12
35,24,14
28,22,19
29,22,9
