Id,count,people_v
1,20,30
52,26,39
50,17,49
51,23,56
2,13,49
56,16,31
3,29,39
5,37,51
8,31,40
4,22,56
41,19,59
53,34,51
6,22,31
49,29,31
7,30,46
57,31,46
42,32,27
40,40,31
45,17,30
9,46,66
10,26,38
11,26,31
38,31,28
54,23,38
46,32,39
55,28,48
12,25,48
13,27,25
47,10,16
48,28,25
14,12,30
22,15,31
44,10,26
15,14,26
19,19,39
43,29,40
16,31,39
18,18,18
21,16,30
27,19,19
17,28,45
33,24,24
39,19,63
20,13,16
36,24,29
37,17,32
30,9,10
23,26,40
24,20,15
31,10,12
32,19,28
25,22,29
26,23,30
34,16,12
35,31,14
28,30,19
29,28,9
