Id,count,people_v
1,23,30
52,33,39
50,17,49
51,26,56
2,17,49
56,15,31
3,35,39
5,38,51
8,34,40
4,22,56
41,21,59
53,36,51
6,20,31
49,18,31
7,20,46
57,15,46
42,22,27
40,30,31
45,26,30
9,36,66
10,27,38
11,19,31
38,32,28
54,28,38
46,20,39
55,25,48
12,24,48
13,29,25
47,16,16
48,31,25
14,18,30
22,25,31
44,14,26
15,11,26
19,21,39
43,33,40
16,19,39
18,28,18
21,14,30
27,17,19
17,32,45
33,29,24
39,19,63
20,15,16
36,23,29
37,18,32
30,22,10
23,30,40
24,24,15
31,24,12
32,21,28
25,29,29
26,20,30
34,17,12
35,18,14
28,22,19
29,21,9
