Id,count,people_v
1,31,30
52,28,39
50,26,49
51,25,56
2,25,49
56,21,31
3,27,39
5,25,51
8,26,40
4,27,56
41,28,59
53,24,51
6,21,31
49,33,31
7,32,46
57,36,46
42,29,27
40,25,31
45,24,30
9,27,66
10,29,38
11,21,31
38,20,28
54,25,38
46,21,39
55,32,48
12,33,48
13,33,25
47,20,16
48,33,25
14,24,30
22,25,31
44,14,26
15,15,26
19,20,39
43,25,40
16,19,39
18,7,18
21,15,30
27,14,19
17,22,45
33,18,24
39,21,63
20,19,16
36,16,29
37,18,32
30,15,10
23,26,40
24,17,15
31,18,12
32,13,28
25,14,29
26,17,30
34,15,12
35,16,14
28,17,19
29,19,9
