Id,count,people_v
1,19,30
52,29,39
50,24,49
51,22,56
2,23,49
56,22,31
3,32,39
5,32,51
8,34,40
4,21,56
41,19,59
53,30,51
6,24,31
49,21,31
7,26,46
57,29,46
42,28,27
40,35,31
45,23,30
9,36,66
10,24,38
11,20,31
38,22,28
54,27,38
46,24,39
55,31,48
12,25,48
13,23,25
47,15,16
48,25,25
14,21,30
22,25,31
44,16,26
15,13,26
19,25,39
43,26,40
16,24,39
18,17,18
21,19,30
27,15,19
17,27,45
33,16,24
39,23,63
20,18,16
36,18,29
37,15,32
30,18,10
23,26,40
24,21,15
31,23,12
32,18,28
25,23,29
26,18,30
34,10,12
35,22,14
28,23,19
29,26,9
