Id,count,people_v
1,13,30
52,25,39
50,18,49
51,22,56
2,15,49
56,10,31
3,34,39
5,41,51
8,38,40
4,26,56
41,22,59
53,36,51
6,9,31
49,14,31
7,26,46
57,28,46
42,19,27
40,46,31
45,29,30
9,41,66
10,30,38
11,29,31
38,19,28
54,30,38
46,35,39
55,36,48
12,34,48
13,18,25
47,19,16
48,18,25
14,27,30
22,33,31
44,17,26
15,17,26
19,19,39
43,25,40
16,39,39
18,22,18
21,22,30
27,20,19
17,21,45
33,17,24
39,20,63
20,20,16
36,17,29
37,17,32
30,21,10
23,20,40
24,15,15
31,20,12
32,15,28
25,18,29
26,14,30
34,23,12
35,16,14
28,15,19
29,18,9
