Id,count,people_v
1,19,30
52,30,39
50,27,49
51,24,56
2,21,49
56,22,31
3,29,39
5,21,51
8,27,40
4,25,56
41,18,59
53,21,51
6,19,31
49,29,31
7,30,46
57,24,46
42,31,27
40,40,31
45,19,30
9,38,66
10,19,38
11,23,31
38,26,28
54,18,38
46,28,39
55,24,48
12,31,48
13,27,25
47,16,16
48,25,25
14,21,30
22,26,31
44,22,26
15,19,26
19,33,39
43,30,40
16,27,39
18,8,18
21,12,30
27,20,19
17,24,45
33,25,24
39,31,63
20,14,16
36,20,29
37,10,32
30,19,10
23,32,40
24,14,15
31,19,12
32,12,28
25,22,29
26,21,30
34,16,12
35,20,14
28,20,19
29,23,9
