Id,count,people_v
1,21,30
52,26,39
50,20,49
51,27,56
2,20,49
56,12,31
3,28,39
5,33,51
8,31,40
4,22,56
41,17,59
53,30,51
6,17,31
49,19,31
7,27,46
57,24,46
42,29,27
40,38,31
45,27,30
9,41,66
10,25,38
11,27,31
38,35,28
54,20,38
46,37,39
55,35,48
12,31,48
13,24,25
47,18,16
48,21,25
14,29,30
22,24,31
44,16,26
15,11,26
19,21,39
43,24,40
16,35,39
18,29,18
21,15,30
27,17,19
17,36,45
33,17,24
39,20,63
20,20,16
36,19,29
37,15,32
30,16,10
23,27,40
24,17,15
31,17,12
32,14,28
25,16,29
26,9,30
34,14,12
35,19,14
28,15,19
29,16,9
