Id,count,people_v
1,16,30
52,20,39
50,15,49
51,20,56
2,17,49
56,24,31
3,27,39
5,21,51
8,25,40
4,22,56
41,25,59
53,27,51
6,26,31
49,29,31
7,30,46
57,36,46
42,38,27
40,29,31
45,21,30
9,29,66
10,32,38
11,21,31
38,29,28
54,30,38
46,24,39
55,29,48
12,26,48
13,28,25
47,16,16
48,28,25
14,23,30
22,24,31
44,20,26
15,18,26
19,30,39
43,32,40
16,26,39
18,20,18
21,17,30
27,25,19
17,32,45
33,19,24
39,29,63
20,14,16
36,14,29
37,17,32
30,18,10
23,25,40
24,20,15
31,20,12
32,20,28
25,26,29
26,24,30
34,24,12
35,18,14
28,17,19
29,18,9
