Id,count,people_v
1,15,30
52,25,39
50,21,49
51,22,56
2,15,49
56,17,31
3,29,39
5,31,51
8,36,40
4,22,56
41,18,59
53,29,51
6,17,31
49,23,31
7,19,46
57,18,46
42,18,27
40,30,31
45,24,30
9,34,66
10,22,38
11,26,31
38,27,28
54,23,38
46,35,39
55,31,48
12,22,48
13,18,25
47,13,16
48,21,25
14,26,30
22,27,31
44,21,26
15,24,26
19,24,39
43,30,40
16,42,39
18,21,18
21,29,30
27,24,19
17,28,45
33,22,24
39,24,63
20,12,16
36,23,29
37,24,32
30,20,10
23,29,40
24,15,15
31,22,12
32,17,28
25,20,29
26,20,30
34,26,12
35,26,14
28,21,19
29,20,9
