Id,count,people_v
1,16,30
52,25,39
50,16,49
51,18,56
2,16,49
56,11,31
3,20,39
5,30,51
8,28,40
4,19,56
41,14,59
53,28,51
6,18,31
49,19,31
7,28,46
57,22,46
42,32,27
40,24,31
45,14,30
9,30,66
10,27,38
11,28,31
38,30,28
54,31,38
46,34,39
55,30,48
12,29,48
13,29,25
47,15,16
48,27,25
14,12,30
22,30,31
44,14,26
15,15,26
19,17,39
43,30,40
16,34,39
18,27,18
21,21,30
27,30,19
17,31,45
33,18,24
39,17,63
20,16,16
36,31,29
37,21,32
30,26,10
23,33,40
24,21,15
31,24,12
32,22,28
25,27,29
26,24,30
34,35,12
35,35,14
28,32,19
29,31,9
