Id,count,people_v
1,17,30
52,19,39
50,25,49
51,27,56
2,21,49
56,19,31
3,26,39
5,22,51
8,32,40
4,21,56
41,18,59
53,19,51
6,18,31
49,19,31
7,27,46
57,26,46
42,28,27
40,31,31
45,24,30
9,39,66
10,23,38
11,29,31
38,30,28
54,21,38
46,33,39
55,25,48
12,29,48
13,20,25
47,19,16
48,21,25
14,21,30
22,28,31
44,20,26
15,20,26
19,17,39
43,24,40
16,36,39
18,25,18
21,22,30
27,18,19
17,31,45
33,23,24
39,14,63
20,24,16
36,23,29
37,19,32
30,24,10
23,30,40
24,24,15
31,24,12
32,21,28
25,21,29
26,22,30
34,18,12
35,25,14
28,25,19
29,26,9
