Id,count,people_v
1,18,30
52,27,39
50,15,49
51,20,56
2,11,49
56,10,31
3,32,39
5,32,51
8,37,40
4,24,56
41,18,59
53,35,51
6,15,31
49,23,31
7,28,46
57,31,46
42,25,27
40,32,31
45,22,30
9,32,66
10,25,38
11,25,31
38,21,28
54,22,38
46,31,39
55,34,48
12,31,48
13,19,25
47,18,16
48,19,25
14,21,30
22,32,31
44,13,26
15,12,26
19,28,39
43,32,40
16,28,39
18,16,18
21,20,30
27,17,19
17,25,45
33,34,24
39,25,63
20,15,16
36,20,29
37,19,32
30,23,10
23,30,40
24,27,15
31,26,12
32,24,28
25,33,29
26,24,30
34,19,12
35,20,14
28,19,19
29,22,9
