Id,count,people_v
1,17,30
52,22,39
50,26,49
51,29,56
2,32,49
56,23,31
3,26,39
5,26,51
8,26,40
4,20,56
41,18,59
53,29,51
6,20,31
49,19,31
7,29,46
57,22,46
42,28,27
40,32,31
45,24,30
9,34,66
10,24,38
11,22,31
38,28,28
54,25,38
46,19,39
55,24,48
12,26,48
13,26,25
47,24,16
48,21,25
14,23,30
22,24,31
44,16,26
15,13,26
19,21,39
43,27,40
16,21,39
18,14,18
21,15,30
27,25,19
17,24,45
33,24,24
39,19,63
20,24,16
36,15,29
37,19,32
30,20,10
23,33,40
24,23,15
31,20,12
32,22,28
25,27,29
26,16,30
34,19,12
35,20,14
28,21,19
29,21,9
