Id,count,people_v
1,14,30
52,16,39
50,22,49
51,22,56
2,16,49
56,15,31
3,21,39
5,31,51
8,29,40
4,21,56
41,15,59
53,34,51
6,23,31
49,32,31
7,26,46
57,33,46
42,28,27
40,25,31
45,17,30
9,30,66
10,24,38
11,17,31
38,33,28
54,22,38
46,43,39
55,26,48
12,24,48
13,18,25
47,13,16
48,17,25
14,18,30
22,26,31
44,20,26
15,24,26
19,17,39
43,34,40
16,40,39
18,20,18
21,20,30
27,18,19
17,39,45
33,22,24
39,18,63
20,16,16
36,21,29
37,20,32
30,24,10
23,38,40
24,26,15
31,25,12
32,23,28
25,21,29
26,16,30
34,17,12
35,25,14
28,22,19
29,20,9
