Id,count,people_v
1,22,30
52,24,39
50,19,49
51,26,56
2,12,49
56,9,31
3,20,39
5,29,51
8,35,40
4,33,56
41,34,59
53,27,51
6,10,31
49,15,31
7,25,46
57,30,46
42,22,27
40,34,31
45,17,30
9,31,66
10,37,38
11,30,31
38,26,28
54,31,38
46,31,39
55,34,48
12,29,48
13,15,25
47,16,16
48,19,25
14,21,30
22,30,31
44,14,26
15,18,26
19,25,39
43,34,40
16,31,39
18,25,18
21,19,30
27,22,19
17,22,45
33,23,24
39,24,63
20,15,16
36,23,29
37,21,32
30,25,10
23,37,40
24,22,15
31,27,12
32,23,28
25,31,29
26,22,30
34,17,12
35,24,14
28,21,19
29,26,9
