Id,count,people_v
1,15,30
52,22,39
50,31,49
51,32,56
2,33,49
56,24,31
3,22,39
5,22,51
8,20,40
4,30,56
41,18,59
53,28,51
6,22,31
49,24,31
7,36,46
57,31,46
42,32,27
40,24,31
45,18,30
9,30,66
10,29,38
11,19,31
38,22,28
54,29,38
46,14,39
55,18,48
12,23,48
13,22,25
47,16,16
48,22,25
14,19,30
22,23,31
44,11,26
15,15,26
19,31,39
43,33,40
16,17,39
18,19,18
21,22,30
27,26,19
17,22,45
33,22,24
39,27,63
20,18,16
36,17,29
37,22,32
30,23,10
23,37,40
24,20,15
31,22,12
32,20,28
25,20,29
26,20,30
34,23,12
35,23,14
28,22,19
29,23,9
