Id,count,people_v
1,18,30
52,23,39
50,16,49
51,20,56
2,12,49
56,15,31
3,31,39
5,44,51
8,36,40
4,23,56
41,22,59
53,36,51
6,18,31
49,18,31
7,28,46
57,26,46
42,35,27
40,22,31
45,19,30
9,24,66
10,24,38
11,25,31
38,18,28
54,28,38
46,24,39
55,26,48
12,33,48
13,29,25
47,24,16
48,28,25
14,19,30
22,22,31
44,21,26
15,25,26
19,30,39
43,26,40
16,28,39
18,22,18
21,20,30
27,16,19
17,26,45
33,24,24
39,28,63
20,23,16
36,23,29
37,24,32
30,14,10
23,28,40
24,13,15
31,14,12
32,11,28
25,26,29
26,22,30
34,18,12
35,22,14
28,23,19
29,25,9
