Id,count,people_v
1,16,30
52,24,39
50,22,49
51,33,56
2,19,49
56,15,31
3,29,39
5,39,51
8,35,40
4,33,56
41,33,59
53,50,51
6,15,31
49,16,31
7,29,46
57,33,46
42,29,27
40,40,31
45,16,30
9,40,66
10,32,38
11,28,31
38,19,28
54,29,38
46,24,39
55,30,48
12,25,48
13,15,25
47,15,16
48,16,25
14,11,30
22,18,31
44,7,26
15,11,26
19,21,39
43,32,40
16,22,39
18,21,18
21,23,30
27,22,19
17,20,45
33,16,24
39,20,63
20,15,16
36,22,29
37,27,32
30,16,10
23,32,40
24,19,15
31,15,12
32,20,28
25,23,29
26,19,30
34,17,12
35,23,14
28,22,19
29,26,9
