Id,count,people_v
1,20,30
52,24,39
50,16,49
51,24,56
2,18,49
56,14,31
3,30,39
5,24,51
8,28,40
4,22,56
41,19,59
53,29,51
6,19,31
49,17,31
7,25,46
57,18,46
42,29,27
40,27,31
45,31,30
9,31,66
10,23,38
11,23,31
38,35,28
54,25,38
46,36,39
55,23,48
12,24,48
13,25,25
47,23,16
48,30,25
14,28,30
22,30,31
44,14,26
15,12,26
19,31,39
43,30,40
16,30,39
18,34,18
21,24,30
27,13,19
17,39,45
33,27,24
39,32,63
20,21,16
36,15,29
37,26,32
30,22,10
23,31,40
24,18,15
31,22,12
32,17,28
25,29,29
26,15,30
34,10,12
35,19,14
28,18,19
29,17,9
