Id,count,people_v
1,15,30
52,23,39
50,20,49
51,23,56
2,19,49
56,12,31
3,31,39
5,22,51
8,31,40
4,23,56
41,22,59
53,24,51
6,12,31
49,16,31
7,32,46
57,32,46
42,32,27
40,38,31
45,22,30
9,38,66
10,17,38
11,20,31
38,32,28
54,21,38
46,33,39
55,25,48
12,23,48
13,25,25
47,24,16
48,25,25
14,20,30
22,26,31
44,15,26
15,13,26
19,19,39
43,35,40
16,33,39
18,24,18
21,28,30
27,26,19
17,29,45
33,23,24
39,16,63
20,24,16
36,14,29
37,23,32
30,23,10
23,33,40
24,18,15
31,25,12
32,18,28
25,19,29
26,24,30
34,24,12
35,20,14
28,17,19
29,18,9
