Id,count,people_v
1,13,30
52,17,39
50,25,49
51,16,56
2,24,49
56,26,31
3,19,39
5,26,51
8,18,40
4,17,56
41,17,59
53,28,51
6,22,31
49,29,31
7,31,46
57,32,46
42,35,27
40,29,31
45,20,30
9,35,66
10,23,38
11,26,31
38,16,28
54,18,38
46,33,39
55,37,48
12,32,48
13,19,25
47,26,16
48,19,25
14,18,30
22,26,31
44,11,26
15,12,26
19,24,39
43,27,40
16,31,39
18,17,18
21,20,30
27,18,19
17,20,45
33,29,24
39,20,63
20,22,16
36,24,29
37,23,32
30,20,10
23,24,40
24,21,15
31,21,12
32,16,28
25,32,29
26,15,30
34,14,12
35,27,14
28,29,19
29,29,9
