Id,count,people_v
1,20,30
52,27,39
50,17,49
51,21,56
2,16,49
56,13,31
3,33,39
5,32,51
8,35,40
4,19,56
41,20,59
53,28,51
6,19,31
49,25,31
7,25,46
57,25,46
42,26,27
40,37,31
45,27,30
9,38,66
10,25,38
11,26,31
38,27,28
54,28,38
46,32,39
55,25,48
12,26,48
13,27,25
47,12,16
48,27,25
14,24,30
22,29,31
44,13,26
15,13,26
19,16,39
43,18,40
16,31,39
18,30,18
21,16,30
27,24,19
17,35,45
33,22,24
39,18,63
20,13,16
36,24,29
37,19,32
30,21,10
23,21,40
24,18,15
31,21,12
32,16,28
25,20,29
26,20,30
34,25,12
35,23,14
28,25,19
29,27,9
