Id,count,people_v
1,20,30
52,27,39
50,22,49
51,27,56
2,17,49
56,15,31
3,27,39
5,34,51
8,24,40
4,35,56
41,30,59
53,33,51
6,12,31
49,14,31
7,32,46
57,31,46
42,29,27
40,28,31
45,31,30
9,34,66
10,31,38
11,32,31
38,21,28
54,29,38
46,36,39
55,35,48
12,31,48
13,19,25
47,19,16
48,16,25
14,26,30
22,22,31
44,17,26
15,16,26
19,18,39
43,17,40
16,31,39
18,21,18
21,18,30
27,25,19
17,21,45
33,22,24
39,18,63
20,22,16
36,25,29
37,18,32
30,14,10
23,20,40
24,15,15
31,16,12
32,11,28
25,19,29
26,9,30
34,16,12
35,20,14
28,22,19
29,24,9
