Id,count,people_v
1,15,30
52,22,39
50,25,49
51,25,56
2,17,49
56,16,31
3,24,39
5,27,51
8,24,40
4,28,56
41,22,59
53,32,51
6,16,31
49,22,31
7,33,46
57,34,46
42,27,27
40,36,31
45,21,30
9,32,66
10,23,38
11,21,31
38,28,28
54,25,38
46,25,39
55,24,48
12,21,48
13,22,25
47,20,16
48,21,25
14,21,30
22,31,31
44,22,26
15,18,26
19,17,39
43,32,40
16,31,39
18,18,18
21,30,30
27,16,19
17,31,45
33,13,24
39,14,63
20,24,16
36,25,29
37,32,32
30,22,10
23,38,40
24,17,15
31,27,12
32,15,28
25,11,29
26,10,30
34,19,12
35,23,14
28,22,19
29,23,9
