Id,count,people_v
1,12,30
52,22,39
50,15,49
51,18,56
2,20,49
56,15,31
3,27,39
5,26,51
8,30,40
4,18,56
41,14,59
53,25,51
6,16,31
49,12,31
7,23,46
57,28,46
42,23,27
40,31,31
45,25,30
9,35,66
10,25,38
11,25,31
38,28,28
54,22,38
46,32,39
55,20,48
12,21,48
13,25,25
47,22,16
48,23,25
14,22,30
22,32,31
44,17,26
15,21,26
19,25,39
43,32,40
16,33,39
18,25,18
21,29,30
27,19,19
17,32,45
33,20,24
39,24,63
20,26,16
36,25,29
37,33,32
30,26,10
23,34,40
24,26,15
31,24,12
32,23,28
25,27,29
26,15,30
34,16,12
35,24,14
28,27,19
29,28,9
