Id,count,people_v
1,18,30
52,26,39
50,26,49
51,29,56
2,21,49
56,14,31
3,31,39
5,38,51
8,19,40
4,26,56
41,21,59
53,35,51
6,12,31
49,18,31
7,40,46
57,41,46
42,33,27
40,27,31
45,11,30
9,28,66
10,27,38
11,15,31
38,25,28
54,32,38
46,27,39
55,18,48
12,18,48
13,18,25
47,23,16
48,18,25
14,11,30
22,16,31
44,9,26
15,11,26
19,24,39
43,32,40
16,30,39
18,19,18
21,20,30
27,24,19
17,27,45
33,26,24
39,25,63
20,22,16
36,27,29
37,19,32
30,16,10
23,34,40
24,25,15
31,19,12
32,19,28
25,28,29
26,23,30
34,23,12
35,25,14
28,28,19
29,30,9
