Id,count,people_v
1,17,30
52,30,39
50,21,49
51,16,56
2,16,49
56,17,31
3,30,39
5,33,51
8,27,40
4,20,56
41,17,59
53,31,51
6,18,31
49,21,31
7,31,46
57,27,46
42,36,27
40,29,31
45,16,30
9,32,66
10,22,38
11,23,31
38,23,28
54,24,38
46,33,39
55,35,48
12,32,48
13,25,25
47,19,16
48,26,25
14,15,30
22,22,31
44,15,26
15,16,26
19,17,39
43,27,40
16,32,39
18,20,18
21,18,30
27,20,19
17,28,45
33,25,24
39,23,63
20,19,16
36,25,29
37,19,32
30,19,10
23,24,40
24,17,15
31,21,12
32,17,28
25,25,29
26,17,30
34,18,12
35,22,14
28,29,19
29,31,9
