Id,count,people_v
1,23,30
52,23,39
50,21,49
51,26,56
2,21,49
56,23,31
3,23,39
5,29,51
8,38,40
4,27,56
41,26,59
53,31,51
6,22,31
49,21,31
7,30,46
57,26,46
42,27,27
40,30,31
45,17,30
9,29,66
10,26,38
11,27,31
38,27,28
54,31,38
46,32,39
55,24,48
12,25,48
13,24,25
47,16,16
48,24,25
14,20,30
22,19,31
44,9,26
15,11,26
19,12,39
43,19,40
16,32,39
18,19,18
21,21,30
27,24,19
17,35,45
33,21,24
39,10,63
20,13,16
36,22,29
37,23,32
30,14,10
23,29,40
24,16,15
31,16,12
32,18,28
25,23,29
26,20,30
34,24,12
35,24,14
28,24,19
29,27,9
