Id,count,people_v
1,11,30
52,23,39
50,18,49
51,19,56
2,19,49
56,15,31
3,29,39
5,35,51
8,27,40
4,18,56
41,18,59
53,33,51
6,14,31
49,13,31
7,28,46
57,25,46
42,24,27
40,37,31
45,29,30
9,32,66
10,30,38
11,27,31
38,26,28
54,27,38
46,34,39
55,22,48
12,20,48
13,28,25
47,28,16
48,22,25
14,24,30
22,21,31
44,17,26
15,17,26
19,26,39
43,24,40
16,32,39
18,23,18
21,19,30
27,27,19
17,30,45
33,26,24
39,22,63
20,27,16
36,20,29
37,20,32
30,16,10
23,27,40
24,11,15
31,18,12
32,9,28
25,27,29
26,24,30
34,25,12
35,26,14
28,26,19
29,24,9
