Id,count,people_v
1,14,30
52,18,39
50,15,49
51,13,56
2,22,49
56,28,31
3,17,39
5,21,51
8,23,40
4,16,56
41,20,59
53,25,51
6,27,31
49,26,31
7,32,46
57,35,46
42,38,27
40,22,31
45,18,30
9,22,66
10,27,38
11,21,31
38,26,28
54,28,38
46,30,39
55,27,48
12,20,48
13,24,25
47,21,16
48,29,25
14,20,30
22,26,31
44,16,26
15,15,26
19,20,39
43,28,40
16,32,39
18,24,18
21,16,30
27,26,19
17,32,45
33,23,24
39,14,63
20,24,16
36,21,29
37,19,32
30,23,10
23,31,40
24,22,15
31,25,12
32,17,28
25,27,29
26,33,30
34,26,12
35,27,14
28,26,19
29,26,9
