Id,count,people_v
1,21,30
52,27,39
50,17,49
51,27,56
2,23,49
56,18,31
3,25,39
5,20,51
8,35,40
4,26,56
41,20,59
53,20,51
6,20,31
49,17,31
7,30,46
57,28,46
42,28,27
40,33,31
45,20,30
9,35,66
10,31,38
11,32,31
38,28,28
54,25,38
46,29,39
55,30,48
12,27,48
13,19,25
47,17,16
48,15,25
14,21,30
22,23,31
44,14,26
15,15,26
19,27,39
43,27,40
16,31,39
18,12,18
21,25,30
27,19,19
17,37,45
33,25,24
39,27,63
20,15,16
36,21,29
37,25,32
30,17,10
23,28,40
24,24,15
31,16,12
32,22,28
25,25,29
26,18,30
34,20,12
35,18,14
28,23,19
29,23,9
