Id,count,people_v
1,22,30
52,25,39
50,23,49
51,24,56
2,16,49
56,21,31
3,29,39
5,28,51
8,31,40
4,23,56
41,25,59
53,30,51
6,25,31
49,31,31
7,29,46
57,31,46
42,36,27
40,38,31
45,20,30
9,34,66
10,27,38
11,26,31
38,22,28
54,23,38
46,28,39
55,30,48
12,29,48
13,23,25
47,15,16
48,22,25
14,17,30
22,18,31
44,16,26
15,18,26
19,29,39
43,28,40
16,26,39
18,14,18
21,15,30
27,24,19
17,26,45
33,17,24
39,22,63
20,16,16
36,20,29
37,17,32
30,17,10
23,24,40
24,16,15
31,19,12
32,12,28
25,20,29
26,20,30
34,23,12
35,15,14
28,17,19
29,20,9
