Id,count,people_v
1,23,30
52,29,39
50,19,49
51,28,56
2,13,49
56,14,31
3,29,39
5,38,51
8,36,40
4,24,56
41,26,59
53,44,51
6,17,31
49,22,31
7,30,46
57,32,46
42,34,27
40,40,31
45,19,30
9,42,66
10,23,38
11,24,31
38,20,28
54,24,38
46,40,39
55,27,48
12,20,48
13,25,25
47,15,16
48,26,25
14,16,30
22,18,31
44,19,26
15,22,26
19,22,39
43,31,40
16,35,39
18,9,18
21,22,30
27,16,19
17,22,45
33,11,24
39,16,63
20,14,16
36,17,29
37,21,32
30,16,10
23,30,40
24,21,15
31,16,12
32,17,28
25,18,29
26,16,30
34,13,12
35,18,14
28,16,19
29,19,9
