Id,count,people_v
1,23,30
52,30,39
50,19,49
51,26,56
2,19,49
56,13,31
3,29,39
5,29,51
8,21,40
4,27,56
41,20,59
53,25,51
6,13,31
49,13,31
7,31,46
57,29,46
42,32,27
40,35,31
45,24,30
9,30,66
10,40,38
11,26,31
38,33,28
54,38,38
46,36,39
55,32,48
12,32,48
13,27,25
47,20,16
48,28,25
14,20,30
22,22,31
44,15,26
15,14,26
19,20,39
43,22,40
16,37,39
18,24,18
21,23,30
27,22,19
17,24,45
33,18,24
39,14,63
20,20,16
36,15,29
37,19,32
30,18,10
23,24,40
24,21,15
31,20,12
32,19,28
25,19,29
26,12,30
34,19,12
35,11,14
28,11,19
29,14,9
