Id,count,people_v
1,23,30
52,26,39
50,17,49
51,28,56
2,17,49
56,15,31
3,29,39
5,30,51
8,17,40
4,25,56
41,21,59
53,29,51
6,18,31
49,22,31
7,26,46
57,22,46
42,32,27
40,24,31
45,19,30
9,29,66
10,27,38
11,23,31
38,19,28
54,22,38
46,36,39
55,29,48
12,31,48
13,31,25
47,24,16
48,31,25
14,20,30
22,24,31
44,15,26
15,15,26
19,19,39
43,25,40
16,38,39
18,27,18
21,20,30
27,18,19
17,23,45
33,24,24
39,16,63
20,23,16
36,16,29
37,20,32
30,21,10
23,31,40
24,27,15
31,24,12
32,23,28
25,29,29
26,15,30
34,11,12
35,16,14
28,17,19
29,19,9
