Id,count,people_v
1,15,30
52,26,39
50,22,49
51,26,56
2,20,49
56,16,31
3,32,39
5,35,51
8,26,40
4,27,56
41,23,59
53,37,51
6,17,31
49,23,31
7,25,46
57,29,46
42,31,27
40,25,31
45,15,30
9,29,66
10,26,38
11,24,31
38,20,28
54,27,38
46,26,39
55,35,48
12,30,48
13,22,25
47,25,16
48,18,25
14,14,30
22,17,31
44,9,26
15,11,26
19,33,39
43,30,40
16,24,39
18,20,18
21,27,30
27,14,19
17,20,45
33,16,24
39,27,63
20,22,16
36,26,29
37,27,32
30,13,10
23,31,40
24,23,15
31,13,12
32,20,28
25,19,29
26,23,30
34,17,12
35,27,14
28,27,19
29,27,9
