Id,count,people_v
1,16,30
52,18,39
50,24,49
51,33,56
2,22,49
56,14,31
3,25,39
5,41,51
8,38,40
4,32,56
41,22,59
53,38,51
6,16,31
49,18,31
7,29,46
57,32,46
42,21,27
40,37,31
45,30,30
9,41,66
10,25,38
11,26,31
38,24,28
54,26,38
46,20,39
55,20,48
12,20,48
13,12,25
47,16,16
48,11,25
14,22,30
22,33,31
44,21,26
15,20,26
19,21,39
43,25,40
16,21,39
18,15,18
21,18,30
27,21,19
17,29,45
33,17,24
39,19,63
20,22,16
36,23,29
37,18,32
30,24,10
23,34,40
24,20,15
31,24,12
32,20,28
25,17,29
26,11,30
34,18,12
35,22,14
28,22,19
29,26,9
