Id,count,people_v
1,27,30
52,33,39
50,34,49
51,32,56
2,25,49
56,18,31
3,31,39
5,28,51
8,22,40
4,30,56
41,25,59
53,32,51
6,19,31
49,21,31
7,30,46
57,31,46
42,30,27
40,27,31
45,20,30
9,30,66
10,19,38
11,26,31
38,24,28
54,21,38
46,31,39
55,26,48
12,27,48
13,19,25
47,18,16
48,23,25
14,15,30
22,14,31
44,13,26
15,17,26
19,27,39
43,24,40
16,30,39
18,20,18
21,20,30
27,17,19
17,25,45
33,18,24
39,26,63
20,19,16
36,24,29
37,20,32
30,11,10
23,27,40
24,14,15
31,14,12
32,12,28
25,15,29
26,19,30
34,20,12
35,21,14
28,23,19
29,25,9
