Id,count,people_v
1,18,30
52,20,39
50,17,49
51,27,56
2,12,49
56,14,31
3,20,39
5,22,51
8,20,40
4,23,56
41,22,59
53,28,51
6,21,31
49,26,31
7,28,46
57,27,46
42,30,27
40,41,31
45,24,30
9,40,66
10,22,38
11,28,31
38,34,28
54,24,38
46,36,39
55,22,48
12,25,48
13,21,25
47,21,16
48,18,25
14,25,30
22,31,31
44,22,26
15,19,26
19,25,39
43,21,40
16,40,39
18,34,18
21,31,30
27,13,19
17,35,45
33,29,24
39,24,63
20,25,16
36,16,29
37,24,32
30,20,10
23,27,40
24,18,15
31,22,12
32,16,28
25,33,29
26,14,30
34,15,12
35,17,14
28,15,19
29,17,9
