Id,count,people_v
1,18,30
52,25,39
50,22,49
51,22,56
2,19,49
56,13,31
3,27,39
5,24,51
8,23,40
4,21,56
41,24,59
53,21,51
6,13,31
49,12,31
7,32,46
57,26,46
42,23,27
40,27,31
45,18,30
9,30,66
10,27,38
11,22,31
38,26,28
54,25,38
46,31,39
55,33,48
12,33,48
13,22,25
47,24,16
48,19,25
14,20,30
22,31,31
44,17,26
15,17,26
19,21,39
43,30,40
16,28,39
18,23,18
21,18,30
27,17,19
17,36,45
33,29,24
39,20,63
20,23,16
36,20,29
37,19,32
30,26,10
23,34,40
24,23,15
31,28,12
32,20,28
25,30,29
26,26,30
34,21,12
35,25,14
28,22,19
29,22,9
