Id,count,people_v
1,23,30
52,32,39
50,24,49
51,28,56
2,20,49
56,16,31
3,35,39
5,30,51
8,25,40
4,24,56
41,17,59
53,29,51
6,16,31
49,17,31
7,27,46
57,24,46
42,27,27
40,31,31
45,17,30
9,34,66
10,30,38
11,18,31
38,28,28
54,33,38
46,29,39
55,26,48
12,28,48
13,23,25
47,15,16
48,22,25
14,16,30
22,32,31
44,15,26
15,16,26
19,17,39
43,29,40
16,32,39
18,20,18
21,19,30
27,26,19
17,27,45
33,29,24
39,19,63
20,10,16
36,13,29
37,12,32
30,19,10
23,31,40
24,20,15
31,22,12
32,18,28
25,27,29
26,24,30
34,25,12
35,17,14
28,19,19
29,20,9
