Id,count,people_v
1,16,30
52,23,39
50,19,49
51,24,56
2,15,49
56,9,31
3,29,39
5,34,51
8,37,40
4,23,56
41,20,59
53,33,51
6,11,31
49,18,31
7,28,46
57,29,46
42,27,27
40,37,31
45,17,30
9,43,66
10,28,38
11,25,31
38,34,28
54,24,38
46,37,39
55,34,48
12,28,48
13,17,25
47,18,16
48,13,25
14,17,30
22,20,31
44,14,26
15,19,26
19,26,39
43,30,40
16,40,39
18,17,18
21,17,30
27,20,19
17,34,45
33,20,24
39,24,63
20,22,16
36,21,29
37,15,32
30,17,10
23,34,40
24,19,15
31,20,12
32,19,28
25,24,29
26,19,30
34,18,12
35,21,14
28,23,19
29,23,9
