Id,count,people_v
1,21,30
52,30,39
50,17,49
51,25,56
2,14,49
56,13,31
3,33,39
5,41,51
8,44,40
4,23,56
41,23,59
53,33,51
6,16,31
49,18,31
7,23,46
57,24,46
42,20,27
40,36,31
45,24,30
9,35,66
10,19,38
11,27,31
38,30,28
54,18,38
46,37,39
55,23,48
12,21,48
13,19,25
47,16,16
48,17,25
14,24,30
22,24,31
44,18,26
15,16,26
19,21,39
43,33,40
16,37,39
18,21,18
21,18,30
27,13,19
17,35,45
33,23,24
39,17,63
20,17,16
36,18,29
37,19,32
30,19,10
23,35,40
24,22,15
31,18,12
32,22,28
25,31,29
26,15,30
34,13,12
35,18,14
28,19,19
29,23,9
