Id,count,people_v
1,16,30
52,25,39
50,21,49
51,27,56
2,21,49
56,19,31
3,31,39
5,37,51
8,32,40
4,28,56
41,26,59
53,36,51
6,13,31
49,11,31
7,19,46
57,20,46
42,22,27
40,40,31
45,20,30
9,42,66
10,30,38
11,16,31
38,25,28
54,27,38
46,26,39
55,21,48
12,20,48
13,16,25
47,12,16
48,15,25
14,17,30
22,21,31
44,8,26
15,9,26
19,21,39
43,34,40
16,30,39
18,27,18
21,20,30
27,33,19
17,29,45
33,37,24
39,25,63
20,14,16
36,21,29
37,20,32
30,17,10
23,36,40
24,26,15
31,16,12
32,24,28
25,37,29
26,32,30
34,30,12
35,21,14
28,21,19
29,23,9
