Id,count,people_v
1,14,30
52,27,39
50,23,49
51,23,56
2,24,49
56,17,31
3,33,39
5,30,51
8,39,40
4,21,56
41,17,59
53,29,51
6,16,31
49,17,31
7,26,46
57,24,46
42,25,27
40,35,31
45,22,30
9,38,66
10,26,38
11,20,31
38,20,28
54,28,38
46,29,39
55,24,48
12,24,48
13,22,25
47,18,16
48,25,25
14,22,30
22,17,31
44,16,26
15,15,26
19,29,39
43,32,40
16,31,39
18,18,18
21,23,30
27,14,19
17,21,45
33,28,24
39,22,63
20,15,16
36,17,29
37,19,32
30,15,10
23,35,40
24,27,15
31,18,12
32,25,28
25,32,29
26,22,30
34,11,12
35,18,14
28,19,19
29,20,9
