Id,count,people_v
1,17,30
52,21,39
50,17,49
51,21,56
2,18,49
56,20,31
3,26,39
5,35,51
8,28,40
4,19,56
41,19,59
53,30,51
6,21,31
49,25,31
7,33,46
57,32,46
42,34,27
40,27,31
45,20,30
9,31,66
10,24,38
11,19,31
38,30,28
54,23,38
46,34,39
55,20,48
12,18,48
13,29,25
47,30,16
48,27,25
14,18,30
22,23,31
44,11,26
15,9,26
19,19,39
43,26,40
16,33,39
18,25,18
21,21,30
27,19,19
17,31,45
33,20,24
39,19,63
20,29,16
36,20,29
37,20,32
30,17,10
23,27,40
24,17,15
31,17,12
32,17,28
25,23,29
26,23,30
34,17,12
35,24,14
28,26,19
29,23,9
