Id,count,people_v
1,10,30
52,17,39
50,22,49
51,19,56
2,23,49
56,20,31
3,17,39
5,28,51
8,35,40
4,19,56
41,16,59
53,25,51
6,17,31
49,19,31
7,28,46
57,30,46
42,30,27
40,35,31
45,23,30
9,42,66
10,30,38
11,18,31
38,34,28
54,30,38
46,30,39
55,28,48
12,22,48
13,19,25
47,14,16
48,18,25
14,20,30
22,34,31
44,9,26
15,12,26
19,29,39
43,41,40
16,29,39
18,26,18
21,15,30
27,26,19
17,34,45
33,25,24
39,24,63
20,9,16
36,12,29
37,14,32
30,23,10
23,43,40
24,25,15
31,23,12
32,23,28
25,23,29
26,34,30
34,28,12
35,14,14
28,13,19
29,14,9
