Id,count,people_v
1,22,30
52,31,39
50,26,49
51,22,56
2,26,49
56,17,31
3,32,39
5,32,51
8,34,40
4,16,56
41,19,59
53,37,51
6,12,31
49,16,31
7,21,46
57,25,46
42,23,27
40,28,31
45,26,30
9,27,66
10,25,38
11,23,31
38,22,28
54,28,38
46,33,39
55,31,48
12,23,48
13,17,25
47,11,16
48,16,25
14,22,30
22,31,31
44,18,26
15,20,26
19,22,39
43,25,40
16,29,39
18,23,18
21,17,30
27,26,19
17,25,45
33,19,24
39,20,63
20,17,16
36,23,29
37,19,32
30,23,10
23,27,40
24,18,15
31,22,12
32,20,28
25,20,29
26,19,30
34,21,12
35,25,14
28,28,19
29,27,9
