Id,count,people_v
1,18,30
52,22,39
50,21,49
51,17,56
2,25,49
56,21,31
3,23,39
5,29,51
8,34,40
4,15,56
41,14,59
53,30,51
6,21,31
49,20,31
7,23,46
57,24,46
42,24,27
40,25,31
45,19,30
9,30,66
10,16,38
11,30,31
38,21,28
54,15,38
46,33,39
55,25,48
12,27,48
13,22,25
47,17,16
48,20,25
14,13,30
22,19,31
44,16,26
15,19,26
19,26,39
43,27,40
16,31,39
18,32,18
21,19,30
27,26,19
17,30,45
33,34,24
39,21,63
20,18,16
36,24,29
37,23,32
30,14,10
23,28,40
24,25,15
31,16,12
32,28,28
25,36,29
26,36,30
34,25,12
35,32,14
28,32,19
29,32,9
